file,x1,x2,y1,y2,mask,date,start_time,frame no,quadrant,true_mask
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_17250_1,1072,1125,78,140,1,20210618,151458,17250,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12012_1,1154,1208,177,249,1,20210526,182313,12012,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16950_3,20,36,198,219,0,20210614,154716,16950,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_6375_1,513,542,280,324,0,20210614,154716,6375,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13079_1,1055,1105,119,195,1,20210526,182313,13079,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_13079_1,1333,1379,116,189,1,20210526,182313,13079,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1828_1,455,579,493,619,1,20210526,163653,1828,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17086_1,464,552,358,460,1,20210614,154716,17086,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17086_1,855,933,349,446,1,20210614,154716,17086,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_12064_1,1522,1557,299,340,0,20210614,154716,12064,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16267_3,831,856,265,293,0,20210614,154716,16267,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16267_3,1209,1243,300,343,0,20210614,154716,16267,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12301_3,123,147,0,22,0,20210526,182313,12301,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_165204_9551_1,1258,1307,55,128,1,20210526,165204,9551,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_165204_9551_1,1527,1572,156,225,0,20210526,165204,9551,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12755_1,909,974,110,201,1,20210526,182313,12755,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12755_1,1408,1461,152,219,1,20210526,182313,12755,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11982_1,1584,1620,77,126,0,20210526,182313,11982,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210618_151458_5005_1,614,699,62,168,0,20210618,151458,5005,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1617_1,851,912,236,326,1,20210526,163653,1617,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2848_1,1837,1867,42,78,0,20210526,163653,2848,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_13629_3,698,716,170,194,0,20210614,154716,13629,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8604_1,1435,1457,252,288,0,20210614,154716,8604,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2604_1,1285,1340,190,262,0,20210526,163653,2604,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2604_1,1409,1449,170,237,1,20210526,163653,2604,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2604_1,999,1044,124,192,1,20210526,163653,2604,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1161_3,207,249,46,106,1,20210526,170716,1161,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_3400_1,1727,1748,213,236,0,20210614,154716,3400,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_455_1,1213,1274,114,207,1,20210526,182313,455,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2908_1,1228,1287,272,345,1,20210526,163653,2908,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2908_1,1440,1507,235,317,1,20210526,163653,2908,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11681_3,789,803,205,222,0,20210614,154716,11681,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_17252_3,1140,1413,858,1068,0,20210614,154716,17252,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12785_1,171,284,473,595,1,20210526,182313,12785,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_1587_1,1355,1397,76,137,1,20210526,163653,1587,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_13366_3,849,877,202,240,0,20210614,154716,13366,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15045_4,738,768,473,509,0,20210614,154716,15045,4,2
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_16181_3,1401,1451,303,357,0,20210614,154716,16181,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_2196_1,309,398,439,540,1,20210526,163653,2196,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_12403_1,1684,1705,31,62,0,20210526,182313,12403,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_11711_3,1203,1235,258,299,0,20210614,154716,11711,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3475_1,1663,1702,65,122,0,20210526,163653,3475,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11653_2,1768,1832,496,594,0,20210526,182313,11653,2,2
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1206_1,954,1013,311,382,1,20210526,170716,1206,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_170716_1206_1,1188,1256,251,349,0,20210526,170716,1206,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_15515_3,1221,1342,808,995,1,20210614,154716,15515,3,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_8544_1,1646,1669,219,250,0,20210614,154716,8544,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3273_1,1538,1569,67,112,0,20210526,163653,3273,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_163653_3273_1,1623,1654,29,73,0,20210526,163653,3273,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11637_1,1324,1385,126,195,1,20210526,182313,11637,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210526_182313_11592_1,1765,1801,24,71,0,20210526,182313,11592,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_2559_1,1110,1148,349,406,0,20210614,154716,2559,1,1
park-tests/converted/converted_FRAMES_NO_MASK/20210614_154716_10978_3,1062,1108,306,360,1,20210614,154716,10978,3,1
